support,itemsets
0.4108322324966975,"enlatados_conserva_vacuo,refrigerantes_sucos,temperos_molhos"
0.4108322324966975,"carnes_resfriadas_congeladas,mercearia,peixes_frutosdomar,temperos_molhos"
0.4108322324966975,"carnes_embutidas_defumadas,laticinios_sem_queijos,refrigerantes_sucos"
0.4108322324966975,"carnes_embutidas_defumadas,queijos,refrigerantes_sucos"
0.4108322324966975,"bebidas_alcoolicas,frutas,temperos_molhos,tuberculos"
0.4108322324966975,"enlatados_conserva_vacuo,mercearia,refrigerantes_sucos"
0.4095112285336856,"frutas,matinais,mercearia,refrigerantes_sucos"
0.4095112285336856,"bebidas_alcoolicas,frutas,mercearia,temperos_molhos"
0.4095112285336856,"bebidas_alcoolicas,frutas,mercearia,tuberculos"
0.4081902245706737,"laticinios_sem_queijos,matinais,refrigerantes_sucos,temperos_molhos"
0.4081902245706737,"frutas,padaria,refrigerantes_sucos"
0.4081902245706737,"laticinios_sem_queijos,matinais,mercearia,refrigerantes_sucos"
0.4081902245706737,"frutas,matinais,refrigerantes_sucos,temperos_molhos"
0.4081902245706737,"peixes_frutosdomar,refrigerantes_sucos,temperos_molhos,verduras_hortalicas"
0.4081902245706737,"matinais,mercearia,temperos_molhos"
0.4081902245706737,"frutas,matinais,refrigerantes_sucos,tuberculos"
0.40686922060766184,"carnes_embutidas_defumadas,mercearia,refrigerantes_sucos"
0.40686922060766184,"bebidas_alcoolicas,doces_industrializados,frutas,mercearia"
0.40686922060766184,"laticinios_sem_queijos,matinais,queijos"
0.40554821664464996,"laticinios_sem_queijos,peixes_frutosdomar,refrigerantes_sucos,verduras_hortalicas"
0.40554821664464996,"carnes_resfriadas_congeladas,frutas,peixes_frutosdomar,tuberculos"
0.40554821664464996,"doces_industrializados,enlatados_conserva_vacuo,refrigerantes_sucos"
0.40554821664464996,"laticinios_sem_queijos,matinais,refrigerantes_sucos,tuberculos"
0.40554821664464996,"laticinios_sem_queijos,padaria,refrigerantes_sucos"
0.40554821664464996,"doces_industrializados,mercearia,peixes_frutosdomar,queijos"
0.40554821664464996,"mercearia,peixes_frutosdomar,queijos,tuberculos"
0.404227212681638,"matinais,mercearia,tuberculos"
0.404227212681638,"frutas,matinais,queijos"
0.404227212681638,"bebidas_alcoolicas,verduras_hortalicas"
0.404227212681638,"bebidas_alcoolicas,mercearia,temperos_molhos,tuberculos"
0.404227212681638,"carnes_embutidas_defumadas,doces_industrializados"
0.404227212681638,"carnes_resfriadas_congeladas,queijos,tuberculos,verduras_hortalicas"
0.404227212681638,"carnes_resfriadas_congeladas,frutas,peixes_frutosdomar,queijos"
0.40290620871862615,frango
0.40290620871862615,"mercearia,peixes_frutosdomar,verduras_hortalicas"
0.40158520475561427,"padaria,refrigerantes_sucos,temperos_molhos"
0.40158520475561427,"matinais,temperos_molhos,tuberculos"
0.40158520475561427,"bebidas_alcoolicas,doces_industrializados,frutas,temperos_molhos"
0.40158520475561427,"enlatados_conserva_vacuo,frutas,queijos"
0.40158520475561427,"doces_industrializados,peixes_frutosdomar,queijos,tuberculos"
0.40158520475561427,"bebidas_alcoolicas,doces_industrializados,mercearia,temperos_molhos"
0.4002642007926024,"bebidas_alcoolicas,frutas,laticinios_sem_queijos,temperos_molhos"
0.4002642007926024,"bebidas_alcoolicas,doces_industrializados,frutas,tuberculos"
0.4002642007926024,"doces_industrializados,frutas,matinais"
0.4002642007926024,"carnes_embutidas_defumadas,frutas,tuberculos"
0.4002642007926024,"matinais,mercearia,refrigerantes_sucos,temperos_molhos"
0.4002642007926024,"bebidas_alcoolicas,frutas,laticinios_sem_queijos,mercearia"
0.4002642007926024,"bebidas_alcoolicas,doces_industrializados,mercearia,tuberculos"
0.4002642007926024,"carnes_resfriadas_congeladas,doces_industrializados,frutas,peixes_frutosdomar"
0.4002642007926024,"doces_industrializados,laticinios_sem_queijos,matinais"
0.4002642007926024,"carnes_embutidas_defumadas,frutas,laticinios_sem_queijos"
0.4002642007926024,"carnes_resfriadas_congeladas,doces_industrializados,tuberculos,verduras_hortalicas"
0.3989431968295905,"bebidas_alcoolicas,laticinios_sem_queijos,mercearia,temperos_molhos"
0.3989431968295905,"carnes_resfriadas_congeladas,doces_industrializados,queijos,verduras_hortalicas"
0.3989431968295905,"enlatados_conserva_vacuo,frutas,laticinios_sem_queijos"
0.3989431968295905,"bebidas_alcoolicas,frutas,laticinios_sem_queijos,tuberculos"
0.3989431968295905,"padaria,tuberculos"
0.3989431968295905,"carnes_embutidas_defumadas,frutas,temperos_molhos"
0.3989431968295905,"bebidas_alcoolicas,carnes_resfriadas_congeladas,mercearia"
0.39762219286657857,"padaria,queijos"
0.39762219286657857,"bebidas_alcoolicas,laticinios_sem_queijos,temperos_molhos,tuberculos"
0.39762219286657857,"carnes_embutidas_defumadas,frutas,refrigerantes_sucos,tuberculos"
0.39762219286657857,"frango,refrigerantes_sucos"
0.39762219286657857,"frutas,peixes_frutosdomar,temperos_molhos,verduras_hortalicas"
0.39762219286657857,"laticinios_sem_queijos,matinais,queijos,refrigerantes_sucos"
0.39762219286657857,"matinais,mercearia,refrigerantes_sucos,tuberculos"
0.39762219286657857,"bebidas_alcoolicas,doces_industrializados,temperos_molhos,tuberculos"
0.39762219286657857,"carnes_embutidas_defumadas,frutas,queijos"
0.3963011889035667,"carnes_resfriadas_congeladas,laticinios_sem_queijos,peixes_frutosdomar,tuberculos"
0.3963011889035667,"bebidas_alcoolicas,refrigerantes_sucos,verduras_hortalicas"
0.3963011889035667,"carnes_embutidas_defumadas,doces_industrializados,refrigerantes_sucos"
0.3963011889035667,"carnes_embutidas_defumadas,frutas,mercearia"
0.3963011889035667,"bebidas_alcoolicas,carnes_resfriadas_congeladas,frutas"
0.3963011889035667,"enlatados_conserva_vacuo,frutas,queijos,refrigerantes_sucos"
0.3963011889035667,"matinais,queijos,temperos_molhos"
0.3963011889035667,"frutas,matinais,queijos,refrigerantes_sucos"
0.3963011889035667,"matinais,mercearia,queijos"
0.3963011889035667,"mercearia,peixes_frutosdomar,refrigerantes_sucos,verduras_hortalicas"
0.3963011889035667,"bebidas_alcoolicas,laticinios_sem_queijos,mercearia,tuberculos"
0.3963011889035667,"bebidas_alcoolicas,frutas,queijos,tuberculos"
0.3963011889035667,"bebidas_alcoolicas,doces_industrializados,frutas,queijos"
0.3949801849405548,"carnes_embutidas_defumadas,frutas,refrigerantes_sucos,temperos_molhos"
0.3949801849405548,"enlatados_conserva_vacuo,laticinios_sem_queijos,queijos"
0.3949801849405548,"frutas,laticinios_sem_queijos,peixes_frutosdomar,verduras_hortalicas"
0.3949801849405548,"bebidas_alcoolicas,frutas,mercearia,queijos"
0.39365918097754293,"carnes_embutidas_defumadas,frutas,laticinios_sem_queijos,refrigerantes_sucos"
0.39365918097754293,"peixes_frutosdomar,tuberculos,verduras_hortalicas"
0.39365918097754293,"matinais,refrigerantes_sucos,temperos_molhos,tuberculos"
0.39365918097754293,"enlatados_conserva_vacuo,frutas,laticinios_sem_queijos,refrigerantes_sucos"
0.39365918097754293,"carnes_resfriadas_congeladas,peixes_frutosdomar,temperos_molhos,tuberculos"
0.39365918097754293,"bebidas_alcoolicas,carnes_resfriadas_congeladas,tuberculos"
0.39233817701453105,"carnes_embutidas_defumadas,frutas,queijos,refrigerantes_sucos"
0.39233817701453105,"frutas,laticinios_sem_queijos,padaria"
0.39233817701453105,"frutas,padaria,temperos_molhos"
0.39233817701453105,"carnes_resfriadas_congeladas,matinais"
0.39233817701453105,"bebidas_alcoolicas,frutas,queijos,temperos_molhos"
0.3910171730515192,"bebidas_alcoolicas,frutas,laticinios_sem_queijos,queijos"
0.3910171730515192,"doces_industrializados,frutas,matinais,refrigerantes_sucos"
0.3910171730515192,"bebidas_alcoolicas,doces_industrializados,frutas,laticinios_sem_queijos"
0.3910171730515192,"bebidas_alcoolicas,doces_industrializados,mercearia,queijos"
0.3910171730515192,"bebidas_alcoolicas,carnes_resfriadas_congeladas,mercearia,refrigerantes_sucos"
0.3910171730515192,"carnes_resfriadas_congeladas,doces_industrializados,peixes_frutosdomar,temperos_molhos"
0.3910171730515192,"peixes_frutosdomar,refrigerantes_sucos,tuberculos,verduras_hortalicas"
0.38969616908850724,"frutas,laticinios_sem_queijos,matinais,temperos_molhos"
0.38969616908850724,"doces_industrializados,matinais,temperos_molhos"
0.38969616908850724,"doces_industrializados,matinais,tuberculos"
0.38969616908850724,"frutas,laticinios_sem_queijos,matinais,mercearia"
0.38969616908850724,"enlatados_conserva_vacuo,frutas,mercearia"
0.38969616908850724,"enlatados_conserva_vacuo,frutas,tuberculos"
0.38969616908850724,"doces_industrializados,peixes_frutosdomar,verduras_hortalicas"
0.38969616908850724,"doces_industrializados,matinais,mercearia"
0.38969616908850724,"padaria,refrigerantes_sucos,tuberculos"
0.38969616908850724,"carnes_embutidas_defumadas,frutas,mercearia,refrigerantes_sucos"
0.38969616908850724,"bebidas_alcoolicas,carnes_resfriadas_congeladas,temperos_molhos"
0.38969616908850724,"carnes_resfriadas_congeladas,peixes_frutosdomar,queijos,temperos_molhos"
0.38969616908850724,"matinais,queijos,tuberculos"
0.38969616908850724,"doces_industrializados,laticinios_sem_queijos,matinais,refrigerantes_sucos"
0.38837516512549536,"matinais,mercearia,queijos,refrigerantes_sucos"
0.38837516512549536,"matinais,queijos,refrigerantes_sucos,temperos_molhos"
0.38837516512549536,"bebidas_alcoolicas,doces_industrializados,laticinios_sem_queijos,temperos_molhos"
0.38837516512549536,"bebidas_alcoolicas,carnes_resfriadas_congeladas,frutas,refrigerantes_sucos"
0.38837516512549536,"peixes_frutosdomar,queijos,verduras_hortalicas"
0.38837516512549536,"bebidas_alcoolicas,doces_industrializados,laticinios_sem_queijos,mercearia"
0.38837516512549536,"carnes_resfriadas_congeladas,laticinios_sem_queijos,peixes_frutosdomar,queijos"
0.38837516512549536,"enlatados_conserva_vacuo,frutas,temperos_molhos"
0.38837516512549536,"enlatados_conserva_vacuo,laticinios_sem_queijos,queijos,refrigerantes_sucos"
0.3870541611624835,"frutas,mercearia,peixes_frutosdomar,verduras_hortalicas"
0.3870541611624835,"enlatados_conserva_vacuo,frutas,refrigerantes_sucos,tuberculos"
0.3870541611624835,"bebidas_alcoolicas,doces_industrializados,queijos,temperos_molhos"
0.3870541611624835,"laticinios_sem_queijos,padaria,temperos_molhos"
0.3857331571994716,"carnes_resfriadas_congeladas,doces_industrializados,laticinios_sem_queijos,peixes_frutosdomar"
0.3857331571994716,"carnes_resfriadas_congeladas,matinais,refrigerantes_sucos"
0.3857331571994716,"frutas,laticinios_sem_queijos,matinais,tuberculos"
0.3857331571994716,"bebidas_alcoolicas,mercearia,queijos,temperos_molhos"
0.3857331571994716,"bebidas_alcoolicas,queijos,temperos_molhos,tuberculos"
0.3857331571994716,"mercearia,padaria"
0.3857331571994716,"bebidas_alcoolicas,carnes_resfriadas_congeladas,refrigerantes_sucos,tuberculos"
0.3857331571994716,"bebidas_alcoolicas,doces_industrializados,queijos,tuberculos"
0.3857331571994716,"carnes_resfriadas_congeladas,mercearia,peixes_frutosdomar,tuberculos"
0.3857331571994716,"doces_industrializados,enlatados_conserva_vacuo,frutas"
0.3857331571994716,"matinais,verduras_hortalicas"
0.3844121532364597,"carnes_embutidas_defumadas,laticinios_sem_queijos,queijos"
0.3844121532364597,"enlatados_conserva_vacuo,frutas,mercearia,refrigerantes_sucos"
0.3844121532364597,"padaria,queijos,refrigerantes_sucos"
0.3844121532364597,"enlatados_conserva_vacuo,laticinios_sem_queijos,temperos_molhos"
0.3844121532364597,"laticinios_sem_queijos,peixes_frutosdomar,temperos_molhos,verduras_hortalicas"
0.3844121532364597,"enlatados_conserva_vacuo,laticinios_sem_queijos,mercearia"
0.3844121532364597,"enlatados_conserva_vacuo,frutas,refrigerantes_sucos,temperos_molhos"
0.3844121532364597,"bebidas_alcoolicas,doces_industrializados,laticinios_sem_queijos,tuberculos"
0.3844121532364597,"carnes_embutidas_defumadas,doces_industrializados,frutas"
0.3844121532364597,"bebidas_alcoolicas,mercearia,queijos,tuberculos"
0.38309114927344784,"matinais,queijos,refrigerantes_sucos,tuberculos"
0.38309114927344784,"bebidas_alcoolicas,laticinios_sem_queijos,queijos,tuberculos"
0.38309114927344784,"bebidas_alcoolicas,laticinios_sem_queijos,queijos,temperos_molhos"
0.38309114927344784,"bebidas_alcoolicas,laticinios_sem_queijos,mercearia,queijos"
0.38309114927344784,"doces_industrializados,peixes_frutosdomar,refrigerantes_sucos,verduras_hortalicas"
0.3817701453104359,"doces_industrializados,matinais,refrigerantes_sucos,tuberculos"
0.3817701453104359,"enlatados_conserva_vacuo,mercearia,queijos"
0.3817701453104359,"enlatados_conserva_vacuo,queijos,tuberculos"
0.3817701453104359,"bebidas_alcoolicas,carnes_resfriadas_congeladas,refrigerantes_sucos,temperos_molhos"
0.3817701453104359,"bebidas_alcoolicas,doces_industrializados,laticinios_sem_queijos,queijos"
0.3817701453104359,"carnes_resfriadas_congeladas,doces_industrializados,mercearia,peixes_frutosdomar"
0.3817701453104359,"frutas,laticinios_sem_queijos,padaria,refrigerantes_sucos"
0.3817701453104359,"peixes_frutosdomar,queijos,refrigerantes_sucos,verduras_hortalicas"
0.380449141347424,"doces_industrializados,matinais,mercearia,refrigerantes_sucos"
0.380449141347424,"doces_industrializados,matinais,refrigerantes_sucos,temperos_molhos"
0.380449141347424,"frutas,peixes_frutosdomar,tuberculos,verduras_hortalicas"
0.380449141347424,"doces_industrializados,enlatados_conserva_vacuo,frutas,refrigerantes_sucos"
0.380449141347424,"enlatados_conserva_vacuo,queijos,temperos_molhos"
0.380449141347424,"frutas,padaria,refrigerantes_sucos,temperos_molhos"
0.37912813738441214,"bebidas_alcoolicas,carnes_resfriadas_congeladas,doces_industrializados"
0.37912813738441214,"laticinios_sem_queijos,matinais,mercearia,temperos_molhos"
0.37912813738441214,"enlatados_conserva_vacuo,verduras_hortalicas"
0.37912813738441214,"enlatados_conserva_vacuo,laticinios_sem_queijos,mercearia,refrigerantes_sucos"
0.37912813738441214,"bebidas_alcoolicas,frutas,verduras_hortalicas"
0.37912813738441214,"bebidas_alcoolicas,carnes_resfriadas_congeladas,laticinios_sem_queijos"
0.37912813738441214,"enlatados_conserva_vacuo,laticinios_sem_queijos,refrigerantes_sucos,temperos_molhos"
0.37912813738441214,"frutas,matinais,mercearia,temperos_molhos"
0.37912813738441214,"doces_industrializados,matinais,queijos"
0.37912813738441214,"enlatados_conserva_vacuo,laticinios_sem_queijos,tuberculos"
0.37780713342140027,"enlatados_conserva_vacuo,mercearia,temperos_molhos"
0.37780713342140027,"mercearia,peixes_frutosdomar,temperos_molhos,verduras_hortalicas"
0.37780713342140027,"carnes_embutidas_defumadas,temperos_molhos,tuberculos"
0.37780713342140027,"carnes_embutidas_defumadas,queijos,tuberculos"
0.37780713342140027,"carnes_embutidas_defumadas,laticinios_sem_queijos,queijos,refrigerantes_sucos"
0.37780713342140027,"enlatados_conserva_vacuo,queijos,refrigerantes_sucos,tuberculos"
0.37780713342140027,"matinais,refrigerantes_sucos,verduras_hortalicas"
0.37780713342140027,"frutas,laticinios_sem_queijos,matinais,queijos"
0.37780713342140027,"carnes_embutidas_defumadas,doces_industrializados,frutas,refrigerantes_sucos"
0.37780713342140027,"carnes_embutidas_defumadas,laticinios_sem_queijos,temperos_molhos"
0.3764861294583884,"enlatados_conserva_vacuo,mercearia,queijos,refrigerantes_sucos"
0.3764861294583884,"laticinios_sem_queijos,padaria,refrigerantes_sucos,temperos_molhos"
0.3764861294583884,"frutas,padaria,tuberculos"
0.3764861294583884,"doces_industrializados,enlatados_conserva_vacuo,queijos"
0.3764861294583884,"carnes_embutidas_defumadas,queijos,temperos_molhos"
0.3764861294583884,"carnes_resfriadas_congeladas,mercearia,peixes_frutosdomar,queijos"
0.3764861294583884,"frutas,padaria,queijos"
0.3751651254953765,"doces_industrializados,frutas,peixes_frutosdomar,verduras_hortalicas"
0.3751651254953765,"carnes_embutidas_defumadas,laticinios_sem_queijos,tuberculos"
0.3751651254953765,"enlatados_conserva_vacuo,queijos,refrigerantes_sucos,temperos_molhos"
0.3751651254953765,"bebidas_alcoolicas,carnes_resfriadas_congeladas,queijos"
0.3751651254953765,"laticinios_sem_queijos,mercearia,peixes_frutosdomar,verduras_hortalicas"
0.3751651254953765,"enlatados_conserva_vacuo,laticinios_sem_queijos,refrigerantes_sucos,tuberculos"
0.3751651254953765,"frutas,matinais,mercearia,tuberculos"
0.37384412153236457,"laticinios_sem_queijos,padaria,tuberculos"
0.37384412153236457,"enlatados_conserva_vacuo,frutas,laticinios_sem_queijos,queijos"
0.37384412153236457,"doces_industrializados,frutas,laticinios_sem_queijos,matinais"
0.37384412153236457,"frutas,peixes_frutosdomar,queijos,verduras_hortalicas"
0.37384412153236457,"laticinios_sem_queijos,padaria,queijos"
0.37384412153236457,"carnes_embutidas_defumadas,queijos,refrigerantes_sucos,tuberculos"
0.37384412153236457,"enlatados_conserva_vacuo,mercearia,refrigerantes_sucos,temperos_molhos"
0.37384412153236457,"carnes_embutidas_defumadas,refrigerantes_sucos,temperos_molhos,tuberculos"
0.3725231175693527,"laticinios_sem_queijos,matinais,temperos_molhos,tuberculos"
0.3725231175693527,"doces_industrializados,enlatados_conserva_vacuo,laticinios_sem_queijos"
0.3725231175693527,"frutas,matinais,temperos_molhos,tuberculos"
0.3725231175693527,"frango,mercearia"
0.3725231175693527,"enlatados_conserva_vacuo,refrigerantes_sucos,verduras_hortalicas"
0.3725231175693527,"mercearia,padaria,refrigerantes_sucos"
0.3725231175693527,"frango,frutas"
0.3725231175693527,"carnes_embutidas_defumadas,laticinios_sem_queijos,refrigerantes_sucos,temperos_molhos"
0.3725231175693527,"doces_industrializados,padaria"
0.3725231175693527,"carnes_embutidas_defumadas,mercearia,temperos_molhos"
0.3712021136063408,"bebidas_alcoolicas,carnes_resfriadas_congeladas,doces_industrializados,refrigerantes_sucos"
0.3712021136063408,"carnes_embutidas_defumadas,mercearia,tuberculos"
0.3712021136063408,"bebidas_alcoolicas,frutas,refrigerantes_sucos,verduras_hortalicas"
0.3712021136063408,"carnes_embutidas_defumadas,laticinios_sem_queijos,mercearia"
0.3712021136063408,"enlatados_conserva_vacuo,temperos_molhos,tuberculos"
0.3712021136063408,"carnes_embutidas_defumadas,queijos,refrigerantes_sucos,temperos_molhos"
0.3712021136063408,"enlatados_conserva_vacuo,mercearia,tuberculos"
0.3712021136063408,"carnes_embutidas_defumadas,laticinios_sem_queijos,refrigerantes_sucos,tuberculos"
0.3712021136063408,"laticinios_sem_queijos,matinais,mercearia,tuberculos"
0.3712021136063408,"bebidas_alcoolicas,carnes_resfriadas_congeladas,laticinios_sem_queijos,refrigerantes_sucos"
0.36988110964332893,"carnes_embutidas_defumadas,mercearia,queijos"
0.36988110964332893,"carnes_resfriadas_congeladas,doces_industrializados,peixes_frutosdomar,tuberculos"
0.36988110964332893,"padaria,temperos_molhos,tuberculos"
0.36988110964332893,"doces_industrializados,enlatados_conserva_vacuo,mercearia"
0.36988110964332893,"padaria,queijos,temperos_molhos"
0.36988110964332893,"doces_industrializados,matinais,queijos,refrigerantes_sucos"
0.36988110964332893,"doces_industrializados,enlatados_conserva_vacuo,queijos,refrigerantes_sucos"
0.36856010568031705,"carnes_embutidas_defumadas,mercearia,refrigerantes_sucos,temperos_molhos"
0.36856010568031705,"frutas,padaria,refrigerantes_sucos,tuberculos"
0.36856010568031705,"doces_industrializados,enlatados_conserva_vacuo,temperos_molhos"
0.36856010568031705,"frango,frutas,refrigerantes_sucos"
0.36856010568031705,"carnes_embutidas_defumadas,mercearia,refrigerantes_sucos,tuberculos"
0.36856010568031705,"laticinios_sem_queijos,matinais,queijos,temperos_molhos"
0.36856010568031705,"laticinios_sem_queijos,matinais,mercearia,queijos"
0.36856010568031705,"bebidas_alcoolicas,carnes_resfriadas_congeladas,queijos,refrigerantes_sucos"
0.36856010568031705,"enlatados_conserva_vacuo,mercearia,refrigerantes_sucos,tuberculos"
0.36723910171730517,"bebidas_alcoolicas,doces_industrializados,verduras_hortalicas"
0.36723910171730517,"enlatados_conserva_vacuo,refrigerantes_sucos,temperos_molhos,tuberculos"
0.36723910171730517,"frango,mercearia,refrigerantes_sucos"
0.36723910171730517,"bebidas_alcoolicas,mercearia,verduras_hortalicas"
0.36723910171730517,"doces_industrializados,enlatados_conserva_vacuo,tuberculos"
0.36723910171730517,"peixes_frutosdomar,temperos_molhos,tuberculos,verduras_hortalicas"
0.36591809775429324,"frutas,matinais,mercearia,queijos"
0.36591809775429324,"frutas,laticinios_sem_queijos,padaria,temperos_molhos"
0.36591809775429324,"laticinios_sem_queijos,padaria,refrigerantes_sucos,tuberculos"
0.36591809775429324,"frango,tuberculos"
0.36591809775429324,"carnes_embutidas_defumadas,doces_industrializados,tuberculos"
0.36591809775429324,"laticinios_sem_queijos,peixes_frutosdomar,tuberculos,verduras_hortalicas"
0.36591809775429324,"carnes_embutidas_defumadas,frutas,laticinios_sem_queijos,queijos"
0.36591809775429324,"doces_industrializados,enlatados_conserva_vacuo,laticinios_sem_queijos,refrigerantes_sucos"
0.36459709379128136,"frutas,mercearia,padaria"
0.36459709379128136,"frutas,matinais,queijos,temperos_molhos"
0.36459709379128136,"laticinios_sem_queijos,mercearia,padaria"
0.36459709379128136,"frutas,padaria,queijos,refrigerantes_sucos"
0.36459709379128136,"carnes_embutidas_defumadas,mercearia,queijos,refrigerantes_sucos"
0.36459709379128136,"doces_industrializados,laticinios_sem_queijos,matinais,temperos_molhos"
0.36459709379128136,"frutas,matinais,verduras_hortalicas"
0.36459709379128136,"doces_industrializados,peixes_frutosdomar,temperos_molhos,verduras_hortalicas"
0.36459709379128136,"carnes_embutidas_defumadas,laticinios_sem_queijos,mercearia,refrigerantes_sucos"
0.36459709379128136,"doces_industrializados,enlatados_conserva_vacuo,mercearia,refrigerantes_sucos"
0.36459709379128136,"frango,refrigerantes_sucos,tuberculos"
0.3632760898282695,"bebidas_alcoolicas,temperos_molhos,verduras_hortalicas"
0.3632760898282695,"doces_industrializados,enlatados_conserva_vacuo,refrigerantes_sucos,tuberculos"
0.3632760898282695,"doces_industrializados,enlatados_conserva_vacuo,refrigerantes_sucos,temperos_molhos"
0.3632760898282695,"bebidas_alcoolicas,carnes_resfriadas_congeladas,frutas,mercearia"
0.3632760898282695,"laticinios_sem_queijos,padaria,queijos,refrigerantes_sucos"
0.3632760898282695,"carnes_embutidas_defumadas,doces_industrializados,queijos"
0.3632760898282695,"doces_industrializados,frutas,matinais,temperos_molhos"
0.3632760898282695,"matinais,mercearia,temperos_molhos,tuberculos"
0.3632760898282695,"doces_industrializados,frutas,matinais,mercearia"
0.3619550858652576,"carnes_resfriadas_congeladas,peixes_frutosdomar,queijos,tuberculos"
0.3619550858652576,"carnes_embutidas_defumadas,doces_industrializados,refrigerantes_sucos,tuberculos"
0.3619550858652576,"carnes_resfriadas_congeladas,frutas,matinais"
0.3619550858652576,"laticinios_sem_queijos,matinais,verduras_hortalicas"
0.3619550858652576,"laticinios_sem_queijos,peixes_frutosdomar,queijos,verduras_hortalicas"
0.3619550858652576,"enlatados_conserva_vacuo,frutas,laticinios_sem_queijos,mercearia"
0.3619550858652576,"enlatados_conserva_vacuo,frutas,mercearia,queijos"
0.3619550858652576,"enlatados_conserva_vacuo,frutas,laticinios_sem_queijos,temperos_molhos"
0.3619550858652576,"carnes_embutidas_defumadas,frutas,laticinios_sem_queijos,temperos_molhos"
0.3619550858652576,"carnes_embutidas_defumadas,doces_industrializados,laticinios_sem_queijos"
0.3619550858652576,"carnes_embutidas_defumadas,frutas,queijos,tuberculos"
0.3619550858652576,"carnes_embutidas_defumadas,frutas,temperos_molhos,tuberculos"
0.3619550858652576,"enlatados_conserva_vacuo,frutas,queijos,tuberculos"
0.3606340819022457,"carnes_embutidas_defumadas,frutas,laticinios_sem_queijos,tuberculos"
0.3606340819022457,"doces_industrializados,laticinios_sem_queijos,matinais,tuberculos"
0.3606340819022457,"mercearia,padaria,temperos_molhos"
0.3606340819022457,"carnes_resfriadas_congeladas,peixes_frutosdomar,verduras_hortalicas"
0.3606340819022457,"frutas,matinais,queijos,tuberculos"
0.3606340819022457,"matinais,mercearia,queijos,temperos_molhos"
0.3606340819022457,"padaria,refrigerantes_sucos,temperos_molhos,tuberculos"
0.3606340819022457,"carnes_embutidas_defumadas,verduras_hortalicas"
0.3606340819022457,"doces_industrializados,laticinios_sem_queijos,matinais,mercearia"
0.3606340819022457,"laticinios_sem_queijos,matinais,queijos,tuberculos"
0.3606340819022457,"bebidas_alcoolicas,queijos,verduras_hortalicas"
0.3606340819022457,"carnes_embutidas_defumadas,doces_industrializados,mercearia"
0.3606340819022457,"carnes_embutidas_defumadas,doces_industrializados,temperos_molhos"
0.35931307793923384,"enlatados_conserva_vacuo,frutas,queijos,temperos_molhos"
0.35931307793923384,"doces_industrializados,laticinios_sem_queijos,peixes_frutosdomar,verduras_hortalicas"
0.35931307793923384,"enlatados_conserva_vacuo,frutas,verduras_hortalicas"
0.35931307793923384,"bebidas_alcoolicas,doces_industrializados,refrigerantes_sucos,verduras_hortalicas"
0.35931307793923384,"carnes_embutidas_defumadas,frutas,queijos,temperos_molhos"
0.35931307793923384,"carnes_embutidas_defumadas,frutas,mercearia,temperos_molhos"
0.35931307793923384,"bebidas_alcoolicas,mercearia,refrigerantes_sucos,verduras_hortalicas"
0.3579920739762219,"doces_industrializados,padaria,refrigerantes_sucos"
0.3579920739762219,"peixes_frutosdomar,queijos,temperos_molhos,verduras_hortalicas"
0.3579920739762219,"doces_industrializados,enlatados_conserva_vacuo,frutas,queijos"
0.3579920739762219,"padaria,queijos,refrigerantes_sucos,temperos_molhos"
0.3579920739762219,"frutas,matinais,refrigerantes_sucos,verduras_hortalicas"
0.3579920739762219,"bebidas_alcoolicas,tuberculos,verduras_hortalicas"
0.3579920739762219,"enlatados_conserva_vacuo,queijos,verduras_hortalicas"
0.3579920739762219,"carnes_resfriadas_congeladas,doces_industrializados,peixes_frutosdomar,queijos"
0.3579920739762219,"enlatados_conserva_vacuo,frutas,laticinios_sem_queijos,tuberculos"
0.3579920739762219,"frango,queijos"
0.3579920739762219,"carnes_embutidas_defumadas,frutas,mercearia,tuberculos"
0.35667107001321,"carnes_embutidas_defumadas,doces_industrializados,queijos,refrigerantes_sucos"
0.35667107001321,"bebidas_alcoolicas,refrigerantes_sucos,temperos_molhos,verduras_hortalicas"
0.35667107001321,"doces_industrializados,frutas,matinais,tuberculos"
0.35667107001321,"doces_industrializados,mercearia,peixes_frutosdomar,verduras_hortalicas"
0.35667107001321,"carnes_resfriadas_congeladas,peixes_frutosdomar,refrigerantes_sucos,verduras_hortalicas"
0.35667107001321,"enlatados_conserva_vacuo,frutas,mercearia,temperos_molhos"
0.35667107001321,"carnes_embutidas_defumadas,frutas,laticinios_sem_queijos,mercearia"
0.35667107001321,"carnes_resfriadas_congeladas,laticinios_sem_queijos,matinais"
0.35667107001321,"bebidas_alcoolicas,laticinios_sem_queijos,verduras_hortalicas"
0.35667107001321,"frango,laticinios_sem_queijos"
0.35535006605019814,"bebidas_alcoolicas,carnes_resfriadas_congeladas,frutas,temperos_molhos"
0.35535006605019814,"bebidas_alcoolicas,carnes_resfriadas_congeladas,mercearia,tuberculos"
0.35535006605019814,"enlatados_conserva_vacuo,laticinios_sem_queijos,mercearia,queijos"
0.35535006605019814,"carnes_embutidas_defumadas,doces_industrializados,refrigerantes_sucos,temperos_molhos"
0.35535006605019814,"carnes_resfriadas_congeladas,frutas,matinais,refrigerantes_sucos"
0.35535006605019814,"enlatados_conserva_vacuo,laticinios_sem_queijos,queijos,temperos_molhos"
0.35535006605019814,"mercearia,peixes_frutosdomar,tuberculos,verduras_hortalicas"
