antecedents,consequents,support,confidence,lift,leverage,conviction,minsup_test,minconf_test
"matinais,mercearia","queijos,verduras_hortalicas",0.31704095112285335,0.6997084548104956,1.1876217495326127,0.05008646730035299,1.3681112208385169,0.1,0.6
"chas,laticinios_sem_queijos,padaria",peixes_frutosdomar,0.10435931307793923,0.7247706422018348,1.1875570912268159,0.016482011136918467,1.4158960810215762,0.1,0.6
"carnes_embutidas_defumadas,mercearia","refrigerantes_sucos,verduras_hortalicas",0.3236459709379128,0.7827476038338658,1.1874547817680088,0.05109161694724185,1.5687699121920893,0.1,0.6
"enlatados_conserva_vacuo,frango","peixes_frutosdomar,temperos_molhos",0.14795244385733158,0.6666666666666667,1.1874509803921571,0.023355768878403085,1.3157199471598418,0.1,0.6
"carnes_resfriadas_congeladas,enlatados_conserva_vacuo,refrigerantes_sucos",bebidas_alcoolicas,0.23645970937912814,0.6729323308270676,1.1874353716458979,0.037324905898099475,1.3247695835041526,0.1,0.6
"carnes_resfriadas_congeladas,chas","frutas,peixes_frutosdomar",0.13606340819022458,0.6776315789473685,1.1874238547758287,0.021476348444897403,1.3317876688323946,0.1,0.6
"carnes_embutidas_defumadas,verduras_hortalicas","mercearia,peixes_frutosdomar",0.23249669749009247,0.6446886446886446,1.1874192312148515,0.036696687368793945,1.2863854880224432,0.1,0.6
"carnes_embutidas_defumadas,carnes_resfriadas_congeladas","frutas,verduras_hortalicas",0.26816380449141347,0.7574626865671642,1.1871620160069218,0.04227736197079132,1.4923686617213698,0.1,0.6
enlatados_conserva_vacuo,"temperos_molhos,verduras_hortalicas",0.34214002642007924,0.7337110481586402,1.1867932979830997,0.053850543321775246,1.4336687371764243,0.1,0.6
"enlatados_conserva_vacuo,pratos_prontos",verduras_hortalicas,0.10435931307793923,0.797979797979798,1.186779385207676,0.016424424438398824,1.6216644649933953,0.1,0.6
"bebidas_alcoolicas,enlatados_conserva_vacuo","peixes_frutosdomar,refrigerantes_sucos",0.22324966974900926,0.7100840336134454,1.186608418201718,0.03510869053082724,1.3851779526353076,0.1,0.6
"enlatados_conserva_vacuo,refrigerantes_sucos",bebidas_alcoolicas,0.309114927344782,0.6724137931034483,1.1865203761755487,0.048592703241782165,1.3226725995967463,0.1,0.6
"matinais,tuberculos","laticinios_sem_queijos,verduras_hortalicas",0.3276089828269485,0.7272727272727273,1.1865203761755485,0.05149995899129045,1.4191985909291063,0.1,0.6
"enlatados_conserva_vacuo,tuberculos","laticinios_sem_queijos,peixes_frutosdomar",0.2760898282694848,0.6613924050632911,1.1864313996040554,0.04338372460295717,1.306929715181669,0.1,0.6
enlatados_conserva_vacuo,"frutas,peixes_frutosdomar",0.3157199471598415,0.6770538243626062,1.1864114468576226,0.04960657814602243,1.3294050847064822,0.1,0.6
"chas,frutas,laticinios_sem_queijos",verduras_hortalicas,0.18229854689564068,0.7976878612716762,1.1863452082174046,0.028634549576039753,1.619324400830345,0.1,0.6
"pratos_prontos,tuberculos","doces_industrializados,verduras_hortalicas",0.12813738441215325,0.6879432624113476,1.1862711837024833,0.020120443452479653,1.346163083943798,0.1,0.6
"carnes_embutidas_defumadas,enlatados_conserva_vacuo","bebidas_alcoolicas,refrigerantes_sucos",0.19947159841479525,0.6565217391304348,1.1861263878800457,0.031300988222647624,1.2999347858803068,0.1,0.6
"frango,padaria,temperos_molhos",peixes_frutosdomar,0.12813738441215325,0.7238805970149255,1.1860987271435033,0.020104737989247,1.4113320718340536,0.1,0.6
"chas,temperos_molhos","laticinios_sem_queijos,peixes_frutosdomar",0.15984147952443858,0.6612021857923498,1.1860901768834333,0.025078134679582392,1.3061959347168368,0.1,0.6
"carnes_embutidas_defumadas,laticinios_sem_queijos","tuberculos,verduras_hortalicas",0.29590488771466317,0.7066246056782335,1.186063916847944,0.046420114161267234,1.3778497464524655,0.1,0.6
"carnes_embutidas_defumadas,queijos",verduras_hortalicas,0.332892998678996,0.7974683544303797,1.1860187510880107,0.05221193999117002,1.6175693527080577,0.1,0.6
"laticinios_sem_queijos,matinais,mercearia",verduras_hortalicas,0.332892998678996,0.7974683544303797,1.1860187510880107,0.05221193999117002,1.6175693527080577,0.1,0.6
"chas,padaria,queijos",peixes_frutosdomar,0.10039630118890357,0.7238095238095238,1.1859822716965573,0.01574385436498449,1.4109688880790778,0.1,0.6
"chas,enlatados_conserva_vacuo,laticinios_sem_queijos",peixes_frutosdomar,0.10039630118890357,0.7238095238095238,1.1859822716965573,0.01574385436498449,1.4109688880790778,0.1,0.6
"frango,padaria,verduras_hortalicas",peixes_frutosdomar,0.10039630118890357,0.7238095238095238,1.1859822716965573,0.01574385436498449,1.4109688880790778,0.1,0.6
"bebidas_alcoolicas,peixes_frutosdomar","carnes_resfriadas_congeladas,verduras_hortalicas",0.21796565389696168,0.6297709923664122,1.185912042839239,0.0341698528398095,1.2666657587601629,0.1,0.6
"pratos_prontos,refrigerantes_sucos","peixes_frutosdomar,tuberculos",0.12549537648612946,0.6375838926174496,1.185874709364642,0.019670220173144,1.2757473457605555,0.1,0.6
"enlatados_conserva_vacuo,mercearia,refrigerantes_sucos",bebidas_alcoolicas,0.2760898282694848,0.6720257234726689,1.1858356006265975,0.04326680615444756,1.321107571165851,0.1,0.6
"frango,padaria","queijos,verduras_hortalicas",0.13474240422721268,0.6986301369863014,1.1857915105350452,0.02111163268760613,1.3632160441935874,0.1,0.6
"enlatados_conserva_vacuo,frango,peixes_frutosdomar",bebidas_alcoolicas,0.11096433289299867,0.6719999999999999,1.1857902097902098,0.017385947798530324,1.3210039630118888,0.1,0.6
"carnes_embutidas_defumadas,queijos","refrigerantes_sucos,verduras_hortalicas",0.32628797886393657,0.7816455696202531,1.1857829583217068,0.051121282822236824,1.5608523347309171,0.1,0.6
"carnes_resfriadas_congeladas,chas","frutas,verduras_hortalicas",0.15191545574636725,0.7565789473684211,1.18577694235589,0.023800757003327816,1.4869506230140317,0.1,0.6
"bebidas_alcoolicas,padaria","doces_industrializados,peixes_frutosdomar",0.15191545574636725,0.625,1.1857769423558897,0.023800757003327816,1.2611184500220167,0.1,0.6
"chas,tuberculos","refrigerantes_sucos,verduras_hortalicas",0.17965653896961692,0.7816091954022989,1.1857277773938684,0.028140700009946812,1.5605923659876249,0.1,0.6
"carnes_embutidas_defumadas,peixes_frutosdomar,tuberculos",verduras_hortalicas,0.2285336856010568,0.7972350230414748,1.1856717336785785,0.03578751555277124,1.615707938032906,0.1,0.6
"mercearia,padaria","laticinios_sem_queijos,peixes_frutosdomar",0.25495376486129456,0.660958904109589,1.1856537687463482,0.039921542485895606,1.3052586632507372,0.1,0.6
enlatados_conserva_vacuo,"temperos_molhos,tuberculos,verduras_hortalicas",0.3038309114927345,0.651558073654391,1.1856477446066682,0.04757359318313098,1.2927903255254483,0.1,0.6
"enlatados_conserva_vacuo,peixes_frutosdomar",bebidas_alcoolicas,0.22721268163804492,0.671875,1.1855696386946388,0.035564148964573744,1.3205007234069324,0.1,0.6
"laticinios_sem_queijos,pratos_prontos","bebidas_alcoolicas,tuberculos",0.1083223249669749,0.6029411764705882,1.1855233002291825,0.016951429982427324,1.2376339351240275,0.1,0.6
"enlatados_conserva_vacuo,refrigerantes_sucos","temperos_molhos,verduras_hortalicas",0.3368560105680317,0.7327586206896552,1.1852527262010022,0.05264994791021366,1.4285592534196963,0.1,0.6
"chas,frango","mercearia,temperos_molhos",0.1083223249669749,0.942528735632184,1.1852064001221982,0.01692699926184324,3.56274768824307,0.1,0.6
enlatados_conserva_vacuo,"peixes_frutosdomar,refrigerantes_sucos,temperos_molhos",0.3051519154557464,0.6543909348441926,1.1851051140599373,0.04766259080811591,1.2957424691946207,0.1,0.6
"chas,padaria","queijos,tuberculos",0.12945838837516513,0.882882882882883,1.1850041530892597,0.020211186128934883,2.1769129153541327,0.1,0.6
"carnes_embutidas_defumadas,frango,verduras_hortalicas",bebidas_alcoolicas,0.1215323645970938,0.6715328467153285,1.184965885695813,0.018970454533556474,1.3191252018200503,0.1,0.6
"chas,enlatados_conserva_vacuo","peixes_frutosdomar,refrigerantes_sucos",0.10303830911492734,0.709090909090909,1.1849488260084287,0.016082394350221366,1.3804491413474238,0.1,0.6
pratos_prontos,"bebidas_alcoolicas,refrigerantes_sucos",0.1334214002642008,0.6558441558441558,1.1849022099618756,0.020820209092067166,1.297375439296129,0.1,0.6
"carnes_embutidas_defumadas,enlatados_conserva_vacuo","peixes_frutosdomar,temperos_molhos",0.202113606340819,0.6652173913043478,1.1848695652173913,0.031534825119666876,1.3100241898128289,0.1,0.6
"carnes_embutidas_defumadas,padaria",peixes_frutosdomar,0.18626155878467635,0.723076923076923,1.1847818847818845,0.029049871825969492,1.4072361661529422,0.1,0.6
"frango,padaria","peixes_frutosdomar,tuberculos",0.12285336856010567,0.636986301369863,1.1847632190097943,0.01915892009234811,1.2736472171680664,0.1,0.6
"chas,mercearia","laticinios_sem_queijos,queijos",0.19682959048877147,0.9030303030303031,1.184738196523292,0.03069196525951534,2.45211360634082,0.1,0.6
"bebidas_alcoolicas,enlatados_conserva_vacuo,mercearia",peixes_frutosdomar,0.20343461030383092,0.7230046948356808,1.1846635367762128,0.0317110753181665,1.4068692206076616,0.1,0.6
"bebidas_alcoolicas,carnes_embutidas_defumadas","doces_industrializados,peixes_frutosdomar",0.17569352708058125,0.6244131455399061,1.1846635367762128,0.02738683777478018,1.2591479524438574,0.1,0.6
"frutas,pratos_prontos",bebidas_alcoolicas,0.12681638044914134,0.6713286713286712,1.1846056041860238,0.019762707901069543,1.318305742151269,0.1,0.6
"carnes_embutidas_defumadas,queijos,temperos_molhos",verduras_hortalicas,0.2998678996036988,0.7964912280701754,1.1845655395857029,0.046722008065627874,1.6098027604427636,0.1,0.6
"enlatados_conserva_vacuo,frango","doces_industrializados,queijos",0.18890356671070013,0.8511904761904763,1.184469100140056,0.029419822737671658,1.8908322324966982,0.1,0.6
"chas,peixes_frutosdomar","frutas,verduras_hortalicas",0.130779392338177,0.7557251908396946,1.1844388601773268,0.020364750658320663,1.4817536327608978,0.1,0.6
"enlatados_conserva_vacuo,frutas,mercearia",bebidas_alcoolicas,0.261558784676354,0.6711864406779661,1.1843546284224251,0.04071379585340873,1.3177354995982513,0.1,0.6
"bebidas_alcoolicas,doces_industrializados,padaria",verduras_hortalicas,0.17040951122853368,0.7962962962962963,1.1842756312304445,0.026516057091103912,1.6082622793322925,0.1,0.6
"chas,doces_industrializados,frutas",verduras_hortalicas,0.17040951122853368,0.7962962962962963,1.1842756312304445,0.026516057091103912,1.6082622793322925,0.1,0.6
"enlatados_conserva_vacuo,frutas","bebidas_alcoolicas,refrigerantes_sucos",0.28401585204755614,0.6554878048780488,1.1842583968799114,0.04418993838223256,1.296033481020797,0.1,0.6
"carnes_embutidas_defumadas,verduras_hortalicas","bebidas_alcoolicas,frutas",0.2166446499339498,0.6007326007326007,1.1842567155067154,0.033707414200181834,1.2340964454086023,0.1,0.6
"bebidas_alcoolicas,enlatados_conserva_vacuo",peixes_frutosdomar,0.22721268163804492,0.7226890756302521,1.184146385827058,0.035333802170495004,1.4052680036827987,0.1,0.6
"carnes_embutidas_defumadas,doces_industrializados,peixes_frutosdomar",verduras_hortalicas,0.22192866578599735,0.7962085308056872,1.184145103771916,0.03451188292798696,1.6075696599182823,0.1,0.6
"chas,doces_industrializados,tuberculos",verduras_hortalicas,0.16512549537648613,0.7961783439490445,1.1841002089772628,0.02567319723095232,1.6073315719947157,0.1,0.6
"chas,padaria,tuberculos",verduras_hortalicas,0.1083223249669749,0.7961165048543689,1.1840082400289926,0.016834511533917684,1.606844058627414,0.1,0.6
"bebidas_alcoolicas,matinais","laticinios_sem_queijos,verduras_hortalicas",0.2166446499339498,0.7256637168141593,1.1838953310955143,0.03365157255313245,1.4108748455277624,0.1,0.6
"enlatados_conserva_vacuo,frutas","peixes_frutosdomar,temperos_molhos",0.28797886393659183,0.6646341463414634,1.1838307030129125,0.04471868897773143,1.3077458868740244,0.1,0.6
"frango,matinais,mercearia",bebidas_alcoolicas,0.14002642007926025,0.6708860759493671,1.1838246142043611,0.021743341319852255,1.3165328726755414,0.1,0.6
"chas,tuberculos","laticinios_sem_queijos,queijos",0.2073976221928666,0.9022988505747127,1.1837785613259229,0.032197944678378304,2.433755536560729,0.1,0.6
"enlatados_conserva_vacuo,pratos_prontos,refrigerantes_sucos",verduras_hortalicas,0.10303830911492734,0.7959183673469388,1.183713564011066,0.015991651673766108,1.6052840158520476,0.1,0.6
"enlatados_conserva_vacuo,mercearia,tuberculos",peixes_frutosdomar,0.26816380449141347,0.7224199288256228,1.183705381214278,0.04161773251502052,1.4039054296650069,0.1,0.6
"enlatados_conserva_vacuo,queijos,refrigerantes_sucos",peixes_frutosdomar,0.30250990752972257,0.722397476340694,1.1836685921859422,0.0469401394994145,1.4037918818301907,0.1,0.6
"chas,tuberculos","doces_industrializados,queijos",0.1955085865257596,0.8505747126436782,1.1836122379986478,0.030328994553694366,1.8830403414287171,0.1,0.6
"doces_industrializados,matinais,padaria",bebidas_alcoolicas,0.1453104359313078,0.6707317073170732,1.183552220137586,0.022535594687365323,1.3159156514506585,0.1,0.6
"frango,matinais",bebidas_alcoolicas,0.14795244385733158,0.6706586826347306,1.1834233630640818,0.02293172137112187,1.3156238741443502,0.1,0.6
"frango,padaria","peixes_frutosdomar,temperos_molhos",0.12813738441215325,0.6643835616438357,1.1833843674456086,0.019856940680465382,1.3067694713288227,0.1,0.6
"bebidas_alcoolicas,enlatados_conserva_vacuo,refrigerantes_sucos",peixes_frutosdomar,0.22324966974900926,0.7222222222222223,1.1833814333814334,0.034595645398561026,1.4029062087186266,0.1,0.6
"frango,padaria,refrigerantes_sucos",peixes_frutosdomar,0.13738441215323646,0.7222222222222223,1.1833814333814334,0.021289627937576022,1.4029062087186266,0.1,0.6
"carnes_resfriadas_congeladas,doces_industrializados,padaria",peixes_frutosdomar,0.20607661822985468,0.7222222222222222,1.1833814333814332,0.03193444190636402,1.402906208718626,0.1,0.6
"frutas,pratos_prontos,verduras_hortalicas",peixes_frutosdomar,0.10303830911492734,0.7222222222222222,1.1833814333814332,0.01596722095318201,1.402906208718626,0.1,0.6
"bebidas_alcoolicas,enlatados_conserva_vacuo","laticinios_sem_queijos,peixes_frutosdomar",0.2073976221928666,0.6596638655462185,1.1833306782428612,0.03213163272250716,1.3002919255671348,0.1,0.6
"enlatados_conserva_vacuo,tuberculos","mercearia,peixes_frutosdomar",0.26816380449141347,0.6424050632911392,1.183213218762512,0.04152349973562469,1.2781707017687425,0.1,0.6
"chas,frutas",verduras_hortalicas,0.190224570673712,0.7955801104972375,1.1832104983230036,0.0294547237670775,1.6026277268020992,0.1,0.6
"carnes_embutidas_defumadas,mercearia",verduras_hortalicas,0.3289299867899604,0.7955271565495208,1.1831317436306232,0.05091362169727198,1.602212681638045,0.1,0.6
"enlatados_conserva_vacuo,refrigerantes_sucos,tuberculos",peixes_frutosdomar,0.2985468956406869,0.7220447284345047,1.1830906048158443,0.04620198272748055,1.4020103554563534,0.1,0.6
"enlatados_conserva_vacuo,frutas,tuberculos",peixes_frutosdomar,0.2813738441215324,0.7220338983050848,1.1830728593440458,0.04354077923528357,1.4019557302574348,0.1,0.6
"carnes_embutidas_defumadas,mercearia,refrigerantes_sucos",verduras_hortalicas,0.3236459709379128,0.7954545454545454,1.183023754241829,0.05007076183712039,1.601643916042859,0.1,0.6
"laticinios_sem_queijos,matinais,queijos",verduras_hortalicas,0.3236459709379128,0.7954545454545454,1.183023754241829,0.05007076183712039,1.601643916042859,0.1,0.6
"bebidas_alcoolicas,carnes_resfriadas_congeladas,matinais",verduras_hortalicas,0.18494055482166447,0.7954545454545454,1.183023754241829,0.02861186390692594,1.601643916042859,0.1,0.6
"carnes_embutidas_defumadas,frango","doces_industrializados,peixes_frutosdomar",0.14002642007926025,0.6235294117647059,1.1829868789621112,0.021659578849278174,1.2561922060766182,0.1,0.6
enlatados_conserva_vacuo,"frutas,temperos_molhos,verduras_hortalicas",0.3249669749009247,0.6968838526912181,1.1828275257561707,0.050229561520917065,1.3553624118816283,0.1,0.6
"chas,laticinios_sem_queijos,queijos",verduras_hortalicas,0.17965653896961692,0.7953216374269007,1.182826089454153,0.027769004046774376,1.600603887525949,0.1,0.6
"chas,frutas,temperos_molhos",verduras_hortalicas,0.17965653896961692,0.7953216374269007,1.182826089454153,0.027769004046774376,1.600603887525949,0.1,0.6
"enlatados_conserva_vacuo,peixes_frutosdomar","bebidas_alcoolicas,tuberculos",0.20343461030383092,0.6015625,1.1828125,0.031442337391741376,1.2333514647602766,0.1,0.6
"doces_industrializados,pratos_prontos,queijos",verduras_hortalicas,0.1334214002642008,0.795275590551181,1.182757607165509,0.020616038070042877,1.6002438776547094,0.1,0.6
"carnes_resfriadas_congeladas,frango","peixes_frutosdomar,queijos",0.19154557463672392,0.6170212765957448,1.182493940210073,0.02956117190676541,1.2486423014824604,0.1,0.6
"carnes_resfriadas_congeladas,chas","laticinios_sem_queijos,queijos",0.1809775429326288,0.9013157894736842,1.1824888260512634,0.02792954878204132,2.4095112285336846,0.1,0.6
"chas,verduras_hortalicas","peixes_frutosdomar,tuberculos",0.12681638044914134,0.6357615894039734,1.1824853149356458,0.019570752239337283,1.2693647171850602,0.1,0.6
chas,"frutas,laticinios_sem_queijos,peixes_frutosdomar",0.15852047556142668,0.6185567010309277,1.1824429865666979,0.024458641407628295,1.2502052911564139,0.1,0.6
"doces_industrializados,frango,verduras_hortalicas",bebidas_alcoolicas,0.17437252311756934,0.6700507614213198,1.1823506442795784,0.026892988208687213,1.3131998780611729,0.1,0.6
"carnes_embutidas_defumadas,padaria,tuberculos",peixes_frutosdomar,0.16776750330250992,0.7215909090909092,1.1823470090515547,0.025873878150036028,1.3997250155015775,0.1,0.6
"enlatados_conserva_vacuo,refrigerantes_sucos","peixes_frutosdomar,temperos_molhos",0.3051519154557464,0.6637931034482759,1.1823326572008115,0.04705880299939452,1.3044744775259969,0.1,0.6
"carnes_embutidas_defumadas,carnes_resfriadas_congeladas,queijos",verduras_hortalicas,0.2509907529722589,0.794979079497908,1.1823166270725274,0.03870349655963104,1.5979295284824637,0.1,0.6
"carnes_resfriadas_congeladas,enlatados_conserva_vacuo,peixes_frutosdomar",bebidas_alcoolicas,0.17965653896961692,0.6699507389162562,1.1821741476913894,0.02768524157620031,1.3128019085549798,0.1,0.6
"carnes_embutidas_defumadas,doces_industrializados,mercearia",verduras_hortalicas,0.2866578599735799,0.7948717948717948,1.1821570701727873,0.044170742816059344,1.5970937912813736,0.1,0.6
"bebidas_alcoolicas,enlatados_conserva_vacuo,queijos",peixes_frutosdomar,0.20871862615587847,0.7214611872146118,1.1821344561070588,0.03215780849456154,1.3990731316456242,0.1,0.6
"carnes_embutidas_defumadas,peixes_frutosdomar","refrigerantes_sucos,verduras_hortalicas",0.24702774108322326,0.7791666666666667,1.1820223780895125,0.03804037700091967,1.5433314224470978,0.1,0.6
"chas,frango","laticinios_sem_queijos,temperos_molhos",0.1096433289299868,0.9540229885057472,1.1819892017984461,0.01688162792361561,4.194848084544258,0.1,0.6
"carnes_embutidas_defumadas,enlatados_conserva_vacuo,tuberculos",bebidas_alcoolicas,0.18758256274768825,0.6698113207547169,1.1819281347583235,0.028873621627469925,1.3122475938856388,0.1,0.6
"bebidas_alcoolicas,carnes_embutidas_defumadas,laticinios_sem_queijos",peixes_frutosdomar,0.17437252311756934,0.7213114754098361,1.1818891491022638,0.026835401510167528,1.3983215479058202,0.1,0.6
"chas,temperos_molhos","doces_industrializados,peixes_frutosdomar",0.15059445178335534,0.6229508196721312,1.1818891491022638,0.02317602857696288,1.254264545402332,0.1,0.6
"frango,padaria","doces_industrializados,queijos",0.16380449141347425,0.8493150684931507,1.1818593875906527,0.025205523436913763,1.867299147351988,0.1,0.6
"carnes_embutidas_defumadas,enlatados_conserva_vacuo,queijos",bebidas_alcoolicas,0.190224570673712,0.6697674418604651,1.181850707432103,0.029269748311226446,1.312073231994344,0.1,0.6
"matinais,temperos_molhos","laticinios_sem_queijos,verduras_hortalicas",0.32628797886393657,0.7243401759530791,1.1817360198200018,0.050178955028278516,1.404100733578796,0.1,0.6
"frango,matinais","temperos_molhos,verduras_hortalicas",0.16116248348745046,0.7305389221556886,1.1816623163928552,0.02477624077522167,1.4167914281520622,0.1,0.6
"chas,verduras_hortalicas","laticinios_sem_queijos,queijos",0.17965653896961692,0.9006622516556292,1.181631411617524,0.027615439517388568,2.393659180977544,0.1,0.6
"mercearia,padaria,verduras_hortalicas",peixes_frutosdomar,0.19815059445178335,0.7211538461538461,1.181630869130869,0.030458128362496034,1.3975310891449915,0.1,0.6
matinais,"laticinios_sem_queijos,queijos,verduras_hortalicas",0.3236459709379128,0.6430446194225722,1.1815164487934153,0.04972175154306174,1.2767600435154245,0.1,0.6
"enlatados_conserva_vacuo,mercearia,peixes_frutosdomar",bebidas_alcoolicas,0.20343461030383092,0.6695652173913044,1.1814938684503904,0.03125038173000913,1.3112702496002226,0.1,0.6
"carnes_embutidas_defumadas,matinais","laticinios_sem_queijos,peixes_frutosdomar",0.178335535006605,0.6585365853658537,1.18130851924633,0.027371132311547558,1.2959992451405928,0.1,0.6
"enlatados_conserva_vacuo,frutas,peixes_frutosdomar",bebidas_alcoolicas,0.21136063408190225,0.6694560669456068,1.1813012649832737,0.032438761781278774,1.3108372489674436,0.1,0.6
"carnes_resfriadas_congeladas,chas","temperos_molhos,verduras_hortalicas",0.14663143989431968,0.7302631578947368,1.181216261808367,0.02249545850354856,1.4153429777362503,0.1,0.6
"carnes_embutidas_defumadas,queijos,refrigerantes_sucos",verduras_hortalicas,0.32628797886393657,0.7942122186495176,1.181176128718438,0.05004807616800655,1.5919749009247024,0.1,0.6
"carnes_embutidas_defumadas,queijos","frutas,peixes_frutosdomar",0.2813738441215324,0.6740506329113924,1.1811489099859354,0.04315337780887851,1.3171563786536022,0.1,0.6
"enlatados_conserva_vacuo,tuberculos","frutas,peixes_frutosdomar",0.2813738441215324,0.6740506329113924,1.1811489099859354,0.04315337780887851,1.3171563786536022,0.1,0.6
"carnes_embutidas_defumadas,verduras_hortalicas","frutas,peixes_frutosdomar",0.2430647291941876,0.673992673992674,1.1810473477140144,0.03726033899369863,1.3169222091935942,0.1,0.6
"matinais,mercearia,tuberculos",verduras_hortalicas,0.32100396301188905,0.7941176470588236,1.1810354790246158,0.049205216307855015,1.5912436308737503,0.1,0.6
"chas,padaria",peixes_frutosdomar,0.10568031704095113,0.7207207207207208,1.180921180921181,0.01619058754137953,1.3953637022201393,0.1,0.6
"chas,frutas","peixes_frutosdomar,temperos_molhos",0.15852047556142668,0.6629834254143646,1.1808904777380564,0.0242823912091287,1.301340494185417,0.1,0.6
"frutas,pratos_prontos","doces_industrializados,peixes_frutosdomar",0.11756935270805813,0.6223776223776224,1.180801654485865,0.018001950967543784,1.252360683007975,0.1,0.6
"chas,enlatados_conserva_vacuo","laticinios_sem_queijos,queijos",0.130779392338177,0.8999999999999999,1.1807625649913343,0.02002097551867292,2.377807133421398,0.1,0.6
"chas,mercearia","doces_industrializados,queijos",0.18494055482166447,0.8484848484848485,1.1807040998217468,0.02830473484815435,1.8570673712021135,0.1,0.6
"enlatados_conserva_vacuo,pratos_prontos","doces_industrializados,queijos",0.11096433289299867,0.8484848484848485,1.1807040998217468,0.0169828409088926,1.8570673712021135,0.1,0.6
"carnes_embutidas_defumadas,laticinios_sem_queijos,queijos",verduras_hortalicas,0.3051519154557464,0.7938144329896908,1.180584530006279,0.0466766367274003,1.5889035667107008,0.1,0.6
"chas,frutas","mercearia,verduras_hortalicas",0.17040951122853368,0.712707182320442,1.180567477060338,0.026064088760297976,1.3794329844527993,0.1,0.6
"enlatados_conserva_vacuo,temperos_molhos,tuberculos",bebidas_alcoolicas,0.24834874504623514,0.6690391459074733,1.1805655791420917,0.03798453535387028,1.3091859490632236,0.1,0.6
"enlatados_conserva_vacuo,queijos",peixes_frutosdomar,0.30647291941875826,0.7204968944099379,1.1805544352128203,0.046872082492073086,1.3942462938499927,0.1,0.6
enlatados_conserva_vacuo,"carnes_resfriadas_congeladas,refrigerantes_sucos,verduras_hortalicas",0.28797886393659183,0.6175637393767706,1.1805448250207458,0.044041609007257704,1.2469592445814375,0.1,0.6
"frango,verduras_hortalicas","mercearia,peixes_frutosdomar",0.18626155878467635,0.6409090909090909,1.1804578633045786,0.028474004840772754,1.2728458438539871,0.1,0.6
"carnes_embutidas_defumadas,laticinios_sem_queijos,peixes_frutosdomar",verduras_hortalicas,0.23381770145310435,0.7937219730941705,1.1804470208885798,0.03574214421454361,1.5881913732697726,0.1,0.6
"carnes_embutidas_defumadas,frutas,padaria",peixes_frutosdomar,0.17701453104359313,0.7204301075268817,1.1804450030256481,0.02705876809836505,1.393913220201199,0.1,0.6
"carnes_embutidas_defumadas,temperos_molhos","frutas,verduras_hortalicas",0.3143989431968296,0.7531645569620253,1.1804256099798203,0.048055227388931865,1.4663821427361718,0.1,0.6
"matinais,tuberculos","mercearia,verduras_hortalicas",0.32100396301188905,0.7126099706744868,1.180406450329511,0.04906037703582067,1.3789663817971047,0.1,0.6
"matinais,temperos_molhos","mercearia,verduras_hortalicas",0.32100396301188905,0.7126099706744868,1.180406450329511,0.04906037703582067,1.3789663817971047,0.1,0.6
"carnes_embutidas_defumadas,refrigerantes_sucos","tuberculos,verduras_hortalicas",0.32232496697490093,0.7031700288184438,1.180265436398142,0.04922964702843913,1.3618140077721206,0.1,0.6
"frango,matinais,queijos",bebidas_alcoolicas,0.13606340819022458,0.6688311688311689,1.1801985892894986,0.020774837753839565,1.30836376822856,0.1,0.6
"carnes_embutidas_defumadas,laticinios_sem_queijos,temperos_molhos",peixes_frutosdomar,0.27212681638044917,0.7202797202797203,1.1801985892894984,0.0415496755076791,1.3931638044914136,0.1,0.6
"carnes_embutidas_defumadas,frango,queijos",bebidas_alcoolicas,0.13870541611624834,0.6687898089171974,1.1801256068771993,0.021170964437596085,1.3082003861396199,0.1,0.6
"matinais,padaria","mercearia,peixes_frutosdomar",0.16248348745046234,0.640625,1.1799346107055961,0.024777985826691967,1.2718396416058813,0.1,0.6
"frango,matinais,refrigerantes_sucos",bebidas_alcoolicas,0.14663143989431968,0.6686746987951807,1.179922487151403,0.0223593444888657,1.3077458868740244,0.1,0.6
"bebidas_alcoolicas,carnes_resfriadas_congeladas,peixes_frutosdomar",verduras_hortalicas,0.21796565389696168,0.7932692307692307,1.1797736889829227,0.033213564634088866,1.5847132192559366,0.1,0.6
"enlatados_conserva_vacuo,matinais","bebidas_alcoolicas,tuberculos",0.17437252311756934,0.6,1.1797402597402595,0.026566663583742378,1.2285336856010567,0.1,0.6
chas,"peixes_frutosdomar,queijos,refrigerantes_sucos",0.154557463672391,0.6030927835051546,1.1796931191560776,0.023542489385724424,1.231450187857057,0.1,0.6
"chas,refrigerantes_sucos","frutas,verduras_hortalicas",0.18494055482166447,0.7526881720430108,1.1796789777154433,0.02816862083347149,1.463557521107346,0.1,0.6
"carnes_embutidas_defumadas,frango","bebidas_alcoolicas,refrigerantes_sucos",0.14663143989431968,0.6529411764705882,1.1796574477046189,0.022331423665340994,1.2865235205875107,0.1,0.6
"bebidas_alcoolicas,padaria","laticinios_sem_queijos,peixes_frutosdomar",0.15984147952443858,0.657608695652174,1.1796440346177623,0.024341722959118683,1.292487052064331,0.1,0.6
"enlatados_conserva_vacuo,refrigerantes_sucos","carnes_resfriadas_congeladas,verduras_hortalicas",0.28797886393659183,0.6264367816091955,1.179633441985475,0.043853143448466025,1.2553602276191445,0.1,0.6
"chas,tuberculos","carnes_resfriadas_congeladas,verduras_hortalicas",0.14398943196829592,0.6264367816091955,1.179633441985475,0.021926571724233013,1.2553602276191445,0.1,0.6
